Unit   , x1              , y1              , x2              , y2              , x3              , y3              , EPSILON_X       , EPSILON_Y       , GAMMA_XY        , SIGMA_X         , SIGMA_Y         , TAU_XY          ,
   138 ,         1.57895 ,         5.78947 ,         2.10526 ,         5.78947 ,         2.10526 ,         6.31579 ,       0.0359603 ,     -0.00518834 ,     -0.00976053 ,       0.0385097 ,      0.00764822 ,      -0.0036602 ,
   139 ,         1.57895 ,         6.31579 ,         2.10526 ,         6.84211 ,         1.57895 ,         6.84211 ,       0.0193147 ,     -0.00212704 ,     -0.00316953 ,       0.0209314 ,      0.00485007 ,     -0.00118858 ,
   140 ,         1.57895 ,         6.31579 ,         2.10526 ,         6.31579 ,         2.10526 ,         6.84211 ,       0.0275308 ,     -0.00303621 ,      -0.0104763 ,       0.0298335 ,      0.00690829 ,      -0.0039286 ,
   141 ,         1.57895 ,         6.84211 ,         2.10526 ,         7.36842 ,         1.57895 ,         7.36842 ,       0.0112943 ,    -0.000477198 ,     -0.00338992 ,       0.0125271 ,      0.00369849 ,     -0.00127122 ,
   142 ,         1.57895 ,         6.84211 ,         2.10526 ,         6.84211 ,         2.10526 ,         7.36842 ,       0.0193147 ,     -0.00107026 ,      -0.0108173 ,       0.0213277 ,      0.00603896 ,     -0.00405648 ,
   143 ,         1.57895 ,         7.36842 ,         2.10526 ,         7.89474 ,         1.57895 ,         7.89474 ,      0.00343242 ,       0.0011105 ,     -0.00336042 ,      0.00427791 ,      0.00253647 ,     -0.00126016 ,
   144 ,         1.57895 ,         7.36842 ,         2.10526 ,         7.36842 ,         2.10526 ,         7.89474 ,       0.0112943 ,     0.000760144 ,      -0.0108717 ,       0.0129911 ,       0.0050905 ,     -0.00407691 ,
   145 ,         1.57895 ,         7.89474 ,         2.10526 ,         8.42105 ,         1.57895 ,         8.42105 ,     -0.00432566 ,      0.00269172 ,     -0.00308066 ,     -0.00385697 ,      0.00140607 ,     -0.00115525 ,
   146 ,         1.57895 ,         7.89474 ,         2.10526 ,         7.89474 ,         2.10526 ,         8.42105 ,      0.00343242 ,      0.00252188 ,      -0.0106689 ,      0.00480718 ,      0.00412427 ,     -0.00400084 ,
   147 ,         1.57895 ,         8.42105 ,         2.10526 ,         8.94737 ,         1.57895 ,         8.94737 ,      -0.0120705 ,      0.00432795 ,     -0.00241579 ,      -0.0119563 ,     0.000342526 ,    -0.000905921 ,
   148 ,         1.57895 ,         8.42105 ,         2.10526 ,         8.42105 ,         2.10526 ,         8.94737 ,     -0.00432566 ,      0.00430158 ,      -0.0101341 ,     -0.00325327 ,      0.00321715 ,     -0.00380028 ,
   149 ,         1.57895 ,         8.94737 ,         2.10526 ,         9.47368 ,         1.57895 ,         9.47368 ,      -0.0199993 ,      0.00610172 ,    -0.000973896 ,      -0.0202111 ,    -0.000635305 ,    -0.000365211 ,
   150 ,         1.57895 ,         8.94737 ,         2.10526 ,         8.94737 ,         2.10526 ,         9.47368 ,      -0.0120705 ,      0.00622845 ,      -0.0090295 ,      -0.0112436 ,      0.00248059 ,     -0.00338606 ,
   151 ,         1.57895 ,         9.47368 ,         2.10526 ,              10 ,         1.57895 ,              10 ,      -0.0286426 ,      0.00820129 ,      0.00207358 ,      -0.0291474 ,      -0.0015145 ,     0.000777593 ,
   152 ,         1.57895 ,         9.47368 ,         2.10526 ,         9.47368 ,         2.10526 ,              10 ,      -0.0199993 ,      0.00854232 ,     -0.00691053 ,      -0.0192959 ,      0.00211037 ,     -0.00259145 ,
   153 ,         2.10526 ,               0 ,         2.63158 ,        0.526316 ,         2.10526 ,        0.526316 ,        0.123738 ,      -0.0416713 ,      0.00157845 ,        0.123579 ,    -0.000478381 ,      0.00059192 ,
   154 ,         2.10526 ,               0 ,         2.63158 ,               0 ,         2.63158 ,        0.526316 ,        0.127936 ,       -0.041664 ,     -0.00262694 ,        0.128304 ,      0.00110411 ,    -0.000985104 ,
   155 ,         2.10526 ,        0.526316 ,         2.63158 ,         1.05263 ,         2.10526 ,         1.05263 ,        0.117565 ,       -0.039327 ,      0.00613322 ,        0.117512 ,    -0.000156217 ,      0.00229996 ,
   156 ,         2.10526 ,        0.526316 ,         2.63158 ,        0.526316 ,         2.63158 ,         1.05263 ,        0.123738 ,      -0.0397672 ,     0.000399499 ,        0.124293 ,      0.00166377 ,     0.000149812 ,
   157 ,         2.10526 ,         1.05263 ,         2.63158 ,         1.57895 ,         2.10526 ,         1.57895 ,        0.109851 ,       -0.035384 ,      0.00991184 ,        0.110313 ,      0.00138689 ,      0.00371694 ,
   158 ,         2.10526 ,         1.05263 ,         2.63158 ,         1.05263 ,         2.63158 ,         1.57895 ,        0.117565 ,      -0.0369937 ,      0.00380755 ,        0.118387 ,      0.00246876 ,      0.00142783 ,
   159 ,         2.10526 ,         1.57895 ,         2.63158 ,         2.10526 ,         2.10526 ,         2.10526 ,        0.101235 ,      -0.0309188 ,       0.0115407 ,        0.102295 ,      0.00317934 ,      0.00432775 ,
   160 ,         2.10526 ,         1.57895 ,         2.63158 ,         1.57895 ,         2.63158 ,         2.10526 ,        0.109851 ,      -0.0336336 ,      0.00563944 ,        0.110969 ,      0.00335616 ,      0.00211479 ,
   161 ,         2.10526 ,         2.10526 ,         2.63158 ,         2.63158 ,         2.10526 ,         2.63158 ,       0.0921993 ,      -0.0266599 ,       0.0110884 ,       0.0937267 ,      0.00458228 ,      0.00415813 ,
   162 ,         2.10526 ,         2.10526 ,         2.63158 ,         2.10526 ,         2.63158 ,         2.63158 ,        0.101235 ,      -0.0300082 ,      0.00540107 ,        0.102636 ,      0.00420382 ,       0.0020254 ,
   163 ,         2.10526 ,         2.63158 ,         2.63158 ,         3.15789 ,         2.10526 ,         3.15789 ,       0.0829656 ,      -0.0228044 ,      0.00928786 ,       0.0847847 ,      0.00545716 ,      0.00348295 ,
   164 ,         2.10526 ,         2.63158 ,         2.63158 ,         2.63158 ,         2.63158 ,         3.15789 ,       0.0921993 ,      -0.0263101 ,      0.00355964 ,       0.0938579 ,      0.00497588 ,      0.00133487 ,
   165 ,         2.10526 ,         3.15789 ,         2.63158 ,         3.68421 ,         2.10526 ,         3.68421 ,       0.0736189 ,      -0.0192876 ,      0.00690761 ,       0.0755884 ,      0.00590854 ,      0.00259036 ,
   166 ,         2.10526 ,         3.15789 ,         2.63158 ,         3.15789 ,         2.63158 ,         3.68421 ,       0.0829656 ,      -0.0226183 ,     0.000891585 ,       0.0848545 ,      0.00566651 ,     0.000334344 ,
   167 ,         2.10526 ,         3.68421 ,         2.63158 ,         4.21053 ,         2.10526 ,         4.21053 ,        0.064232 ,      -0.0160275 ,       0.0045175 ,       0.0662507 ,      0.00605603 ,      0.00169406 ,
   168 ,         2.10526 ,         3.68421 ,         2.63158 ,         3.68421 ,         2.63158 ,         4.21053 ,       0.0736189 ,      -0.0189831 ,     -0.00191378 ,       0.0757026 ,      0.00625105 ,    -0.000717667 ,
   169 ,         2.10526 ,         4.21053 ,         2.63158 ,         4.73684 ,         2.10526 ,         4.73684 ,       0.0548961 ,      -0.0129857 ,      0.00246822 ,       0.0568884 ,       0.0059771 ,     0.000925582 ,
   170 ,         2.10526 ,         4.21053 ,         2.63158 ,         4.21053 ,         2.63158 ,         4.73684 ,        0.064232 ,      -0.0154695 ,      -0.0043842 ,         0.06646 ,      0.00668384 ,     -0.00164407 ,
   171 ,         2.10526 ,         4.73684 ,         2.63158 ,         5.26316 ,         2.10526 ,         5.26316 ,       0.0457056 ,      -0.0101593 ,     0.000922146 ,       0.0476091 ,       0.0057104 ,     0.000345805 ,
   172 ,         2.10526 ,         4.73684 ,         2.63158 ,         4.73684 ,         2.63158 ,         5.26316 ,       0.0548961 ,       -0.012151 ,     -0.00627659 ,       0.0572014 ,      0.00691616 ,     -0.00235372 ,
   173 ,         2.10526 ,         5.26316 ,         2.63158 ,         5.78947 ,         2.10526 ,         5.78947 ,       0.0367386 ,     -0.00755866 ,    -9.95328e-05 ,       0.0384964 ,      0.00527345 ,    -3.73248e-05 ,
   174 ,         2.10526 ,         5.26316 ,         2.63158 ,         5.26316 ,         2.63158 ,         5.78947 ,       0.0457056 ,     -0.00908993 ,     -0.00753554 ,       0.0480101 ,      0.00691343 ,     -0.00282583 ,
   175 ,         2.10526 ,         5.78947 ,         2.63158 ,         6.31579 ,         2.10526 ,         6.31579 ,       0.0280397 ,     -0.00518834 ,    -0.000666564 ,       0.0295991 ,      0.00467802 ,    -0.000249962 ,
   176 ,         2.10526 ,         5.78947 ,         2.63158 ,         5.78947 ,         2.63158 ,         6.31579 ,       0.0367386 ,     -0.00632158 ,     -0.00823214 ,       0.0389603 ,      0.00666517 ,     -0.00308705 ,
   177 ,         2.10526 ,         6.31579 ,         2.63158 ,         6.84211 ,         2.10526 ,         6.84211 ,        0.019617 ,     -0.00303621 ,     -0.00089173 ,       0.0209305 ,      0.00394063 ,    -0.000334399 ,
   178 ,         2.10526 ,         6.31579 ,         2.63158 ,         6.31579 ,         2.63158 ,         6.84211 ,       0.0280397 ,     -0.00384748 ,      -0.0085032 ,       0.0301019 ,      0.00618648 ,      -0.0031887 ,
   179 ,         2.10526 ,         6.84211 ,         2.63158 ,         7.36842 ,         2.10526 ,         7.36842 ,       0.0114415 ,     -0.00107026 ,    -0.000889498 ,       0.0124703 ,      0.00308652 ,    -0.000333562 ,
   180 ,         2.10526 ,         6.84211 ,         2.63158 ,         6.84211 ,         2.63158 ,         7.36842 ,        0.019617 ,      -0.0016362 ,     -0.00849923 ,       0.0214555 ,      0.00551564 ,     -0.00318721 ,
   181 ,         2.10526 ,         7.36842 ,         2.63158 ,         7.89474 ,         2.10526 ,         7.89474 ,      0.00344986 ,     0.000760144 ,    -0.000738152 ,      0.00416615 ,      0.00214886 ,    -0.000276807 ,
   182 ,         2.10526 ,         7.36842 ,         2.63158 ,         7.36842 ,         2.63158 ,         7.89474 ,       0.0114415 ,     0.000372892 ,     -0.00834253 ,       0.0130115 ,      0.00471006 ,     -0.00312845 ,
   183 ,         2.10526 ,         7.89474 ,         2.63158 ,         8.42105 ,         2.10526 ,         8.42105 ,     -0.00445747 ,      0.00252188 ,     -0.00044012 ,     -0.00406895 ,      0.00116556 ,    -0.000165045 ,
   184 ,         2.10526 ,         7.89474 ,         2.63158 ,         7.89474 ,         2.63158 ,         8.42105 ,      0.00344986 ,       0.0022667 ,     -0.00809243 ,      0.00473111 ,      0.00384374 ,     -0.00303466 ,
   185 ,         2.10526 ,         8.42105 ,         2.63158 ,         8.94737 ,         2.10526 ,         8.94737 ,      -0.0124371 ,      0.00430158 ,     0.000125171 ,      -0.0123787 ,     0.000175362 ,     4.69393e-05 ,
   186 ,         2.10526 ,         8.42105 ,         2.63158 ,         8.42105 ,         2.63158 ,         8.94737 ,     -0.00445747 ,       0.0041622 ,     -0.00771509 ,     -0.00345384 ,      0.00301092 ,     -0.00289316 ,
   187 ,         2.10526 ,         8.94737 ,         2.63158 ,         9.47368 ,         2.10526 ,         9.47368 ,      -0.0207586 ,      0.00622845 ,      0.00125152 ,      -0.0210177 ,     -0.00077744 ,     0.000469319 ,
   188 ,         2.10526 ,         8.94737 ,         2.63158 ,         8.94737 ,         2.63158 ,         9.47368 ,      -0.0124371 ,      0.00622386 ,     -0.00706548 ,      -0.0116578 ,      0.00233793 ,     -0.00264956 ,
   189 ,         2.10526 ,         9.47368 ,         2.63158 ,              10 ,         2.10526 ,              10 ,      -0.0299256 ,      0.00854232 ,      0.00340247 ,      -0.0304629 ,     -0.00161197 ,      0.00127593 ,
   190 ,         2.10526 ,         9.47368 ,         2.63158 ,         9.47368 ,         2.63158 ,              10 ,      -0.0207586 ,      0.00870103 ,     -0.00592326 ,      -0.0200905 ,      0.00200421 ,     -0.00222122 ,
   191 ,         2.63158 ,               0 ,         3.15789 ,        0.526316 ,         2.63158 ,        0.526316 ,        0.122812 ,       -0.041664 ,      0.00193261 ,         0.12254 ,    -0.000817492 ,     0.000724728 ,
   192 ,         2.63158 ,               0 ,         3.15789 ,               0 ,         3.15789 ,        0.526316 ,        0.128184 ,      -0.0417112 ,     -0.00339168 ,        0.128565 ,      0.00114377 ,     -0.00127188 ,
   193 ,         2.63158 ,        0.526316 ,         3.15789 ,         1.05263 ,         2.63158 ,         1.05263 ,        0.116767 ,      -0.0397672 ,      0.00470395 ,        0.116451 ,    -0.000950319 ,      0.00176398 ,
   194 ,         2.63158 ,        0.526316 ,         3.15789 ,        0.526316 ,         3.15789 ,         1.05263 ,        0.122812 ,       -0.040015 ,     -0.00109291 ,        0.123158 ,      0.00103768 ,     -0.00040984 ,
   195 ,         2.63158 ,         1.05263 ,         3.15789 ,         1.57895 ,         2.63158 ,         1.57895 ,        0.109876 ,      -0.0369937 ,      0.00753543 ,        0.109738 ,     -0.00041438 ,      0.00282579 ,
   196 ,         2.63158 ,         1.05263 ,         3.15789 ,         1.05263 ,         3.15789 ,         1.57895 ,        0.116767 ,      -0.0380104 ,        0.001661 ,        0.117109 ,      0.00102605 ,     0.000622877 ,
   197 ,         2.63158 ,         1.57895 ,         3.15789 ,         2.10526 ,         2.63158 ,         2.10526 ,        0.102172 ,      -0.0336336 ,      0.00906842 ,        0.102331 ,     0.000476775 ,      0.00340066 ,
   198 ,         2.63158 ,         1.57895 ,         3.15789 ,         1.57895 ,         3.15789 ,         2.10526 ,        0.109876 ,      -0.0355421 ,      0.00327305 ,        0.110282 ,      0.00121862 ,      0.00122739 ,
   199 ,         2.63158 ,         2.10526 ,         3.15789 ,         2.63158 ,         2.63158 ,         2.63158 ,       0.0937682 ,      -0.0300082 ,       0.0089709 ,       0.0942361 ,      0.00140381 ,      0.00336409 ,
   200 ,         2.63158 ,         2.10526 ,         3.15789 ,         2.10526 ,         3.15789 ,         2.63158 ,        0.102172 ,       -0.032582 ,      0.00314081 ,        0.102726 ,      0.00165982 ,       0.0011778 ,
   201 ,         2.63158 ,         2.63158 ,         3.15789 ,         3.15789 ,         2.63158 ,         3.15789 ,       0.0847912 ,      -0.0263101 ,      0.00761263 ,       0.0855239 ,      0.00219786 ,      0.00285474 ,
   202 ,         2.63158 ,         2.63158 ,         3.15789 ,         2.63158 ,         3.15789 ,         3.15789 ,       0.0937682 ,      -0.0291752 ,      0.00150081 ,       0.0945485 ,      0.00234096 ,     0.000562806 ,
   203 ,         2.63158 ,         3.15789 ,         3.15789 ,         3.68421 ,         2.63158 ,         3.68421 ,        0.075391 ,      -0.0226183 ,      0.00564148 ,        0.076333 ,        0.002826 ,      0.00211555 ,
   204 ,         2.63158 ,         3.15789 ,         3.15789 ,         3.15789 ,         3.15789 ,         3.68421 ,       0.0847912 ,       -0.025427 ,    -0.000949912 ,        0.085855 ,      0.00319136 ,    -0.000356217 ,
   205 ,         2.63158 ,         3.68421 ,         3.15789 ,         4.21053 ,         2.63158 ,         4.21053 ,       0.0657515 ,      -0.0189831 ,      0.00365598 ,       0.0668517 ,      0.00330077 ,      0.00137099 ,
   206 ,         2.63158 ,         3.68421 ,         3.15789 ,         3.68421 ,         3.15789 ,         4.21053 ,        0.075391 ,      -0.0214939 ,     -0.00347247 ,       0.0767546 ,      0.00409092 ,     -0.00130218 ,
   207 ,         2.63158 ,         4.21053 ,         3.15789 ,         4.73684 ,         2.63158 ,         4.73684 ,        0.056072 ,      -0.0154695 ,      0.00205324 ,         0.05728 ,      0.00362384 ,     0.000769964 ,
   208 ,         2.63158 ,         4.21053 ,         3.15789 ,         4.21053 ,         3.15789 ,         4.73684 ,       0.0657515 ,      -0.0175574 ,     -0.00553829 ,       0.0673864 ,      0.00490471 ,     -0.00207686 ,
   209 ,         2.63158 ,         4.73684 ,         3.15789 ,         5.26316 ,         2.63158 ,         5.26316 ,       0.0465313 ,       -0.012151 ,       0.0010091 ,       0.0477911 ,      0.00377939 ,     0.000378413 ,
   210 ,         2.63158 ,         4.73684 ,         3.15789 ,         4.73684 ,         3.15789 ,         5.26316 ,        0.056072 ,      -0.0137864 ,     -0.00689594 ,       0.0579111 ,      0.00551728 ,     -0.00258598 ,
   211 ,         2.63158 ,         5.26316 ,         3.15789 ,         5.78947 ,         2.63158 ,         5.78947 ,       0.0372612 ,     -0.00908993 ,     0.000523761 ,       0.0385102 ,      0.00374678 ,      0.00019641 ,
   212 ,         2.63158 ,         5.26316 ,         3.15789 ,         5.26316 ,         3.15789 ,         5.78947 ,       0.0465313 ,       -0.010308 ,     -0.00752824 ,       0.0484822 ,      0.00585273 ,     -0.00282309 ,
   213 ,         2.63158 ,         5.78947 ,         3.15789 ,         6.31579 ,         2.63158 ,         6.31579 ,       0.0283327 ,     -0.00632158 ,     0.000486977 ,       0.0295037 ,      0.00351298 ,     0.000182616 ,
   214 ,         2.63158 ,         5.78947 ,         3.15789 ,         5.78947 ,         3.15789 ,         6.31579 ,       0.0372612 ,     -0.00719299 ,     -0.00756995 ,       0.0392215 ,      0.00588084 ,     -0.00283873 ,
   215 ,         2.63158 ,         6.31579 ,         3.15789 ,         6.84211 ,         2.63158 ,         6.84211 ,       0.0197568 ,     -0.00384748 ,     0.000741268 ,       0.0207836 ,      0.00308037 ,     0.000277976 ,
   216 ,         2.63158 ,         6.31579 ,         3.15789 ,         6.31579 ,         3.15789 ,         6.84211 ,       0.0283327 ,     -0.00445536 ,     -0.00722663 ,       0.0302036 ,      0.00561248 ,     -0.00270999 ,
   217 ,         2.63158 ,         6.84211 ,         3.15789 ,         7.36842 ,         2.63158 ,         7.36842 ,       0.0114899 ,      -0.0016362 ,      0.00113319 ,       0.0123126 ,        0.002468 ,     0.000424948 ,
   218 ,         2.63158 ,         6.84211 ,         3.15789 ,         6.84211 ,         3.15789 ,         7.36842 ,       0.0197568 ,     -0.00205952 ,     -0.00671034 ,       0.0214541 ,      0.00509182 ,     -0.00251638 ,
   219 ,         2.63158 ,         7.36842 ,         3.15789 ,         7.89474 ,         2.63158 ,         7.89474 ,      0.00343981 ,     0.000372892 ,      0.00155383 ,      0.00400961 ,      0.00170943 ,     0.000582688 ,
   220 ,         2.63158 ,         7.36842 ,         3.15789 ,         7.36842 ,         3.15789 ,         7.89474 ,       0.0114899 ,     7.09114e-05 ,     -0.00619415 ,       0.0129528 ,      0.00438849 ,     -0.00232281 ,
   221 ,         2.63158 ,         7.89474 ,         3.15789 ,         8.42105 ,         2.63158 ,         8.42105 ,     -0.00453362 ,       0.0022667 ,      0.00197126 ,     -0.00425031 ,     0.000849934 ,     0.000739223 ,
   222 ,         2.63158 ,         7.89474 ,         3.15789 ,         7.89474 ,         3.15789 ,         8.42105 ,      0.00343981 ,      0.00204678 ,     -0.00578224 ,      0.00463732 ,      0.00359255 ,     -0.00216834 ,
   223 ,         2.63158 ,         8.42105 ,         3.15789 ,         8.94737 ,         2.63158 ,         8.94737 ,      -0.0126316 ,       0.0041622 ,      0.00245487 ,      -0.0126498 ,    -5.43912e-05 ,     0.000920576 ,
   224 ,         2.63158 ,         8.42105 ,         3.15789 ,         8.42105 ,         3.15789 ,         8.94737 ,     -0.00453362 ,      0.00401329 ,     -0.00549409 ,     -0.00359534 ,      0.00281484 ,     -0.00206028 ,
   225 ,         2.63158 ,         8.94737 ,         3.15789 ,         9.47368 ,         2.63158 ,         9.47368 ,      -0.0211463 ,      0.00622386 ,      0.00317784 ,      -0.0214557 ,    -0.000928029 ,      0.00119169 ,
   226 ,         2.63158 ,         8.94737 ,         3.15789 ,         8.94737 ,         3.15789 ,         9.47368 ,      -0.0126316 ,      0.00615784 ,     -0.00527084 ,      -0.0119014 ,      0.00219071 ,     -0.00197657 ,
   227 ,         2.63158 ,         9.47368 ,         3.15789 ,              10 ,         2.63158 ,              10 ,      -0.0305044 ,      0.00870103 ,      0.00434579 ,      -0.0310545 ,     -0.00165046 ,      0.00162967 ,
   228 ,         2.63158 ,         9.47368 ,         3.15789 ,         9.47368 ,         3.15789 ,              10 ,      -0.0211463 ,      0.00872218 ,     -0.00503319 ,      -0.0205188 ,      0.00188258 ,     -0.00188745 ,
   229 ,         3.15789 ,               0 ,         3.68421 ,        0.526316 ,         3.15789 ,        0.526316 ,        0.122121 ,      -0.0417112 ,      0.00281866 ,        0.121745 ,     -0.00112964 ,        0.001057 ,
   230 ,         3.15789 ,               0 ,         3.68421 ,               0 ,         3.68421 ,        0.526316 ,        0.128377 ,       -0.041719 ,     -0.00342968 ,         0.12878 ,      0.00120761 ,     -0.00128613 ,
   231 ,         3.15789 ,        0.526316 ,         3.68421 ,         1.05263 ,         3.15789 ,         1.05263 ,        0.116147 ,       -0.040015 ,       0.0049386 ,        0.115659 ,     -0.00146188 ,      0.00185197 ,
   232 ,         3.15789 ,        0.526316 ,         3.68421 ,        0.526316 ,         3.68421 ,         1.05263 ,        0.122121 ,       -0.040241 ,    -0.000810053 ,        0.122296 ,     0.000524333 ,     -0.00030377 ,
   233 ,         3.15789 ,         1.05263 ,         3.68421 ,         1.57895 ,         3.15789 ,         1.57895 ,        0.109898 ,      -0.0380104 ,      0.00704882 ,        0.109382 ,     -0.00154987 ,      0.00264331 ,
   234 ,         3.15789 ,         1.05263 ,         3.68421 ,         1.05263 ,         3.68421 ,         1.57895 ,        0.116147 ,      -0.0389019 ,      0.00169199 ,        0.116077 ,    -0.000209672 ,     0.000634498 ,
   235 ,         3.15789 ,         1.57895 ,         3.68421 ,         2.10526 ,         3.15789 ,         2.10526 ,         0.10298 ,      -0.0355421 ,      0.00799903 ,        0.102524 ,     -0.00136734 ,      0.00299964 ,
   236 ,         3.15789 ,         1.57895 ,         3.68421 ,         1.57895 ,         3.68421 ,         2.10526 ,        0.109898 ,      -0.0372207 ,      0.00275938 ,        0.109678 ,     -0.00066149 ,      0.00103477 ,
   237 ,         3.15789 ,         2.10526 ,         3.68421 ,         2.63158 ,         3.15789 ,         2.63158 ,       0.0951692 ,       -0.032582 ,      0.00748355 ,       0.0948471 ,    -0.000966319 ,      0.00280633 ,
   238 ,         3.15789 ,         2.10526 ,         3.68421 ,         2.10526 ,         3.68421 ,         2.63158 ,         0.10298 ,      -0.0348738 ,      0.00196428 ,        0.102775 ,    -0.000615433 ,     0.000736603 ,
   239 ,         3.15789 ,         2.63158 ,         3.68421 ,         3.15789 ,         3.15789 ,         3.15789 ,       0.0864363 ,      -0.0291752 ,      0.00585425 ,       0.0863001 ,    -0.000408501 ,      0.00219535 ,
   240 ,         3.15789 ,         2.63158 ,         3.68421 ,         2.63158 ,         3.68421 ,         3.15789 ,       0.0951692 ,      -0.0317384 ,    -0.000315706 ,       0.0951635 ,    -1.72494e-05 ,     -0.00011839 ,
   241 ,         3.15789 ,         3.15789 ,         3.68421 ,         3.68421 ,         3.15789 ,         3.68421 ,         0.07695 ,       -0.025427 ,      0.00378429 ,       0.0770336 ,     0.000250892 ,      0.00141911 ,
   242 ,         3.15789 ,         3.15789 ,         3.68421 ,         3.15789 ,         3.68421 ,         3.68421 ,       0.0864363 ,      -0.0279113 ,     -0.00321764 ,        0.086774 ,      0.00101336 ,     -0.00120661 ,
   243 ,         3.15789 ,         3.68421 ,         3.68421 ,         4.21053 ,         3.15789 ,         4.21053 ,       0.0670082 ,      -0.0214939 ,      0.00191584 ,        0.067324 ,     0.000947379 ,     0.000718439 ,
   244 ,         3.15789 ,         3.68421 ,         3.68421 ,         3.68421 ,         3.68421 ,         4.21053 ,         0.07695 ,      -0.0236485 ,     -0.00587137 ,       0.0777005 ,      0.00225162 ,     -0.00220177 ,
   245 ,         3.15789 ,         4.21053 ,         3.68421 ,         4.73684 ,         3.15789 ,         4.73684 ,       0.0569389 ,      -0.0175574 ,     0.000656591 ,       0.0574723 ,          0.0016 ,     0.000246222 ,
   246 ,         3.15789 ,         4.21053 ,         3.68421 ,         4.21053 ,         3.68421 ,         4.73684 ,       0.0670082 ,      -0.0192617 ,     -0.00770857 ,        0.068161 ,      0.00345862 ,     -0.00289072 ,
   247 ,         3.15789 ,         4.73684 ,         3.68421 ,         5.26316 ,         3.15789 ,         5.26316 ,       0.0470226 ,      -0.0137864 ,     0.000143802 ,       0.0477305 ,      0.00212375 ,     5.39259e-05 ,
   248 ,         3.15789 ,         4.73684 ,         3.68421 ,         4.73684 ,         3.68421 ,         5.26316 ,       0.0569389 ,      -0.0150295 ,     -0.00852947 ,       0.0584202 ,      0.00444392 ,     -0.00319855 ,
   249 ,         3.15789 ,         5.26316 ,         3.68421 ,         5.78947 ,         3.15789 ,         5.78947 ,       0.0374528 ,       -0.010308 ,     0.000305462 ,       0.0382689 ,       0.0024483 ,     0.000114548 ,
   250 ,         3.15789 ,         5.26316 ,         3.68421 ,         5.26316 ,         3.68421 ,         5.78947 ,       0.0470226 ,      -0.0111495 ,     -0.00842295 ,       0.0487193 ,      0.00509024 ,     -0.00315861 ,
   251 ,         3.15789 ,         5.78947 ,         3.68421 ,         6.31579 ,         3.15789 ,         6.31579 ,       0.0283261 ,     -0.00719299 ,     0.000948738 ,       0.0291695 ,      0.00253016 ,     0.000355777 ,
   252 ,         3.15789 ,         5.78947 ,         3.68421 ,         5.78947 ,         3.68421 ,         6.31579 ,       0.0374528 ,     -0.00772607 ,     -0.00764492 ,       0.0392372 ,      0.00535297 ,     -0.00286685 ,
   253 ,         3.15789 ,         6.31579 ,         3.68421 ,         6.84211 ,         3.15789 ,         6.84211 ,       0.0196515 ,     -0.00445536 ,      0.00184007 ,       0.0204372 ,      0.00235703 ,     0.000690025 ,
   254 ,         3.15789 ,         6.31579 ,         3.68421 ,         6.31579 ,         3.68421 ,         6.84211 ,       0.0283261 ,     -0.00477877 ,     -0.00651109 ,       0.0300748 ,      0.00524616 ,     -0.00244166 ,
   255 ,         3.15789 ,         6.84211 ,         3.68421 ,         7.36842 ,         3.15789 ,         7.36842 ,       0.0113654 ,     -0.00205952 ,      0.00276374 ,       0.0120137 ,      0.00194504 ,       0.0010364 ,
   256 ,         3.15789 ,         6.84211 ,         3.68421 ,         6.84211 ,         3.68421 ,         7.36842 ,       0.0196515 ,     -0.00226003 ,     -0.00532207 ,       0.0212604 ,      0.00482677 ,     -0.00199578 ,
   257 ,         3.15789 ,         7.36842 ,         3.68421 ,         7.89474 ,         3.15789 ,         7.89474 ,      0.00334351 ,     7.09114e-05 ,      0.00356076 ,      0.00378804 ,      0.00133359 ,      0.00133528 ,
   258 ,         3.15789 ,         7.36842 ,         3.68421 ,         7.36842 ,         3.68421 ,         7.89474 ,       0.0113654 ,    -7.15856e-05 ,      -0.0043186 ,       0.0127592 ,      0.00418147 ,     -0.00161947 ,
   259 ,         3.15789 ,         7.89474 ,         3.68421 ,         8.42105 ,         3.15789 ,         8.42105 ,     -0.00459087 ,      0.00204678 ,      0.00415163 ,     -0.00439719 ,      0.00058105 ,      0.00155686 ,
   260 ,         3.15789 ,         7.89474 ,         3.68421 ,         7.89474 ,         3.68421 ,         8.42105 ,      0.00334351 ,      0.00192376 ,     -0.00365988 ,      0.00448286 ,      0.00341804 ,     -0.00137246 ,
   261 ,         3.15789 ,         8.42105 ,         3.68421 ,         8.94737 ,         3.15789 ,         8.94737 ,      -0.0126708 ,      0.00401329 ,      0.00454332 ,      -0.0127496 ,     -0.00023659 ,      0.00170374 ,
   262 ,         3.15789 ,         8.42105 ,         3.68421 ,         8.42105 ,         3.68421 ,         8.94737 ,     -0.00459087 ,      0.00389689 ,      -0.0034202 ,      -0.0037034 ,      0.00266243 ,     -0.00128257 ,
   263 ,         3.15789 ,         8.94737 ,         3.68421 ,         9.47368 ,         3.15789 ,         9.47368 ,      -0.0211927 ,      0.00615784 ,      0.00480963 ,      -0.0215326 ,      -0.0010197 ,      0.00180361 ,
   264 ,         3.15789 ,         8.94737 ,         3.68421 ,         8.94737 ,         3.68421 ,         9.47368 ,      -0.0126708 ,      0.00605199 ,     -0.00360665 ,      -0.0119851 ,      0.00205695 ,     -0.00135249 ,
