Unit   , x1              , y1              , x2              , y2              , x3              , y3              , EPSILON_X       , EPSILON_Y       , GAMMA_XY        , SIGMA_X         , SIGMA_Y         , TAU_XY          ,
     1 ,               0 ,               0 ,           0.125 ,           0.125 ,               0 ,           0.125 ,       -0.155133 ,               0 ,       -0.113377 ,       -0.174524 ,      -0.0581747 ,      -0.0425165 ,
     2 ,               0 ,               0 ,           0.125 ,               0 ,           0.125 ,           0.125 ,       -0.220537 ,       0.0531297 ,       -0.101103 ,        -0.22818 ,      -0.0229302 ,      -0.0379137 ,
     3 ,               0 ,           0.125 ,           0.125 ,            0.25 ,               0 ,            0.25 ,       -0.134215 ,               0 ,      -0.0896022 ,       -0.150992 ,      -0.0503305 ,      -0.0336008 ,
     4 ,               0 ,           0.125 ,           0.125 ,           0.125 ,           0.125 ,            0.25 ,       -0.155133 ,       0.0237752 ,      -0.0924595 ,       -0.165608 ,      -0.0314276 ,      -0.0346723 ,
     5 ,               0 ,            0.25 ,           0.125 ,           0.375 ,               0 ,           0.375 ,       -0.123629 ,               0 ,      -0.0752344 ,       -0.139082 ,      -0.0463607 ,      -0.0282129 ,
     6 ,               0 ,            0.25 ,           0.125 ,            0.25 ,           0.125 ,           0.375 ,       -0.134215 ,       0.0143678 ,      -0.0790163 ,       -0.145604 ,      -0.0341667 ,      -0.0296311 ,
     7 ,               0 ,           0.375 ,           0.125 ,             0.5 ,               0 ,             0.5 ,        -0.11685 ,               0 ,      -0.0650756 ,       -0.131457 ,      -0.0438188 ,      -0.0244034 ,
     8 ,               0 ,           0.375 ,           0.125 ,           0.375 ,           0.125 ,             0.5 ,       -0.123629 ,       0.0101588 ,      -0.0684559 ,       -0.135273 ,      -0.0349321 ,       -0.025671 ,
     9 ,               0 ,             0.5 ,           0.125 ,           0.625 ,               0 ,           0.625 ,       -0.111891 ,               0 ,      -0.0572011 ,       -0.125877 ,      -0.0419589 ,      -0.0214504 ,
    10 ,               0 ,             0.5 ,           0.125 ,             0.5 ,           0.125 ,           0.625 ,        -0.11685 ,      0.00787452 ,      -0.0601158 ,       -0.128504 ,        -0.03496 ,      -0.0225434 ,
    11 ,               0 ,           0.625 ,           0.125 ,            0.75 ,               0 ,            0.75 ,        -0.10794 ,               0 ,      -0.0507375 ,       -0.121432 ,      -0.0404773 ,      -0.0190266 ,
    12 ,               0 ,           0.625 ,           0.125 ,           0.625 ,           0.125 ,            0.75 ,       -0.111891 ,      0.00646365 ,      -0.0532502 ,       -0.123453 ,      -0.0346873 ,      -0.0199688 ,
    13 ,               0 ,            0.75 ,           0.125 ,           0.875 ,               0 ,           0.875 ,       -0.104605 ,               0 ,      -0.0452304 ,        -0.11768 ,      -0.0392268 ,      -0.0169614 ,
    14 ,               0 ,            0.75 ,           0.125 ,            0.75 ,           0.125 ,           0.875 ,        -0.10794 ,      0.00550705 ,      -0.0474027 ,       -0.119367 ,      -0.0342819 ,       -0.017776 ,
    15 ,               0 ,           0.875 ,           0.125 ,               1 ,               0 ,               1 ,       -0.101673 ,               0 ,      -0.0404181 ,       -0.114382 ,      -0.0381271 ,      -0.0151568 ,
    16 ,               0 ,           0.875 ,           0.125 ,           0.875 ,           0.125 ,               1 ,       -0.104605 ,      0.00481233 ,       -0.042298 ,       -0.115876 ,      -0.0338129 ,      -0.0158618 ,
    17 ,               0 ,               1 ,           0.125 ,           1.125 ,               0 ,           1.125 ,      -0.0990164 ,               0 ,      -0.0361367 ,       -0.111393 ,      -0.0371311 ,      -0.0135513 ,
    18 ,               0 ,               1 ,           0.125 ,               1 ,           0.125 ,           1.125 ,       -0.101673 ,      0.00428136 ,       -0.037762 ,       -0.112776 ,      -0.0333106 ,      -0.0141607 ,
    19 ,               0 ,           1.125 ,           0.125 ,            1.25 ,               0 ,            1.25 ,      -0.0965574 ,               0 ,      -0.0322771 ,       -0.108627 ,       -0.036209 ,      -0.0121039 ,
    20 ,               0 ,           1.125 ,           0.125 ,           1.125 ,           0.125 ,            1.25 ,      -0.0990164 ,       0.0038596 ,      -0.0336777 ,       -0.109946 ,      -0.0327891 ,      -0.0126292 ,
    21 ,               0 ,            1.25 ,           0.125 ,           1.375 ,               0 ,           1.375 ,      -0.0942435 ,               0 ,      -0.0287626 ,       -0.106024 ,      -0.0353413 ,       -0.010786 ,
    22 ,               0 ,            1.25 ,           0.125 ,            1.25 ,           0.125 ,           1.375 ,      -0.0965574 ,      0.00351454 ,      -0.0299632 ,       -0.107309 ,      -0.0322551 ,      -0.0112362 ,
    23 ,               0 ,           1.375 ,           0.125 ,             1.5 ,               0 ,             1.5 ,      -0.0920391 ,               0 ,       -0.025537 ,       -0.103544 ,      -0.0345146 ,     -0.00957636 ,
    24 ,               0 ,           1.375 ,           0.125 ,           1.375 ,           0.125 ,             1.5 ,      -0.0942435 ,      0.00322563 ,      -0.0265582 ,       -0.104814 ,      -0.0317124 ,     -0.00995931 ,
    25 ,               0 ,             1.5 ,           0.125 ,           1.625 ,               0 ,           1.625 ,       -0.089919 ,               0 ,      -0.0225578 ,       -0.101159 ,      -0.0337196 ,     -0.00845917 ,
    26 ,               0 ,             1.5 ,           0.125 ,             1.5 ,           0.125 ,           1.625 ,      -0.0920391 ,      0.00297918 ,      -0.0234169 ,       -0.102427 ,       -0.031163 ,     -0.00878133 ,
    27 ,               0 ,           1.625 ,           0.125 ,            1.75 ,               0 ,            1.75 ,      -0.0878651 ,               0 ,       -0.019792 ,      -0.0988482 ,      -0.0329494 ,     -0.00742202 ,
    28 ,               0 ,           1.625 ,           0.125 ,           1.625 ,           0.125 ,            1.75 ,       -0.089919 ,      0.00276573 ,      -0.0205038 ,       -0.100122 ,      -0.0306081 ,     -0.00768894 ,
    29 ,               0 ,            1.75 ,           0.125 ,           1.875 ,               0 ,           1.875 ,      -0.0858638 ,               0 ,      -0.0172136 ,      -0.0965967 ,      -0.0321989 ,     -0.00645509 ,
    30 ,               0 ,            1.75 ,           0.125 ,            1.75 ,           0.125 ,           1.875 ,      -0.0878651 ,      0.00257846 ,      -0.0177908 ,      -0.0978813 ,      -0.0300486 ,     -0.00667154 ,
    31 ,               0 ,           1.875 ,           0.125 ,               2 ,               0 ,               2 ,       -0.083905 ,               0 ,      -0.0148012 ,       -0.094393 ,      -0.0314643 ,     -0.00555045 ,
    32 ,               0 ,           1.875 ,           0.125 ,           1.875 ,           0.125 ,               2 ,      -0.0858638 ,      0.00241238 ,      -0.0152547 ,      -0.0956921 ,       -0.029485 ,     -0.00572053 ,
    33 ,               0 ,               2 ,           0.125 ,           2.125 ,               0 ,           2.125 ,      -0.0819807 ,               0 ,      -0.0125375 ,      -0.0922283 ,      -0.0307427 ,     -0.00470158 ,
    34 ,               0 ,               2 ,           0.125 ,               2 ,           0.125 ,           2.125 ,       -0.083905 ,      0.00226366 ,       -0.012877 ,      -0.0935442 ,      -0.0289177 ,     -0.00482886 ,
    35 ,               0 ,           2.125 ,           0.125 ,            2.25 ,               0 ,            2.25 ,       -0.080085 ,               0 ,      -0.0104082 ,      -0.0900956 ,      -0.0300318 ,     -0.00390307 ,
    36 ,               0 ,           2.125 ,           0.125 ,           2.125 ,           0.125 ,            2.25 ,      -0.0819807 ,      0.00212937 ,      -0.0106418 ,      -0.0914298 ,      -0.0283472 ,     -0.00399067 ,
    37 ,               0 ,            2.25 ,           0.125 ,           2.375 ,               0 ,           2.375 ,      -0.0782129 ,               0 ,       -0.008401 ,      -0.0879894 ,      -0.0293298 ,     -0.00315038 ,
    38 ,               0 ,            2.25 ,           0.125 ,            2.25 ,           0.125 ,           2.375 ,       -0.080085 ,      0.00200718 ,     -0.00853608 ,      -0.0893429 ,      -0.0277737 ,     -0.00320103 ,
    39 ,               0 ,           2.375 ,           0.125 ,             2.5 ,               0 ,             2.5 ,      -0.0763605 ,               0 ,     -0.00650575 ,      -0.0859056 ,      -0.0286352 ,     -0.00243966 ,
    40 ,               0 ,           2.375 ,           0.125 ,           2.375 ,           0.125 ,             2.5 ,      -0.0782129 ,      0.00189525 ,     -0.00654869 ,      -0.0872787 ,      -0.0271976 ,     -0.00245576 ,
    41 ,               0 ,             2.5 ,           0.125 ,           2.625 ,               0 ,           2.625 ,      -0.0745249 ,               0 ,     -0.00471368 ,      -0.0838405 ,      -0.0279468 ,     -0.00176763 ,
    42 ,               0 ,             2.5 ,           0.125 ,             2.5 ,           0.125 ,           2.625 ,      -0.0763605 ,      0.00179207 ,     -0.00467011 ,      -0.0852336 ,      -0.0266191 ,     -0.00175129 ,
    43 ,               0 ,           2.625 ,           0.125 ,            2.75 ,               0 ,            2.75 ,      -0.0727034 ,               0 ,     -0.00301728 ,      -0.0817913 ,      -0.0272637 ,     -0.00113148 ,
    44 ,               0 ,           2.625 ,           0.125 ,           2.625 ,           0.125 ,            2.75 ,      -0.0745249 ,       0.0016964 ,      -0.0028922 ,      -0.0832043 ,      -0.0260384 ,     -0.00108458 ,
    45 ,               0 ,            2.75 ,           0.125 ,           2.875 ,               0 ,           2.875 ,       -0.070894 ,               0 ,     -0.00141006 ,      -0.0797558 ,      -0.0265852 ,    -0.000528774 ,
    46 ,               0 ,            2.75 ,           0.125 ,            2.75 ,           0.125 ,           2.875 ,      -0.0727034 ,      0.00160722 ,     -0.00120789 ,      -0.0811886 ,      -0.0254556 ,     -0.00045296 ,
    47 ,               0 ,           2.875 ,           0.125 ,               3 ,               0 ,               3 ,       -0.069095 ,               0 ,     0.000113608 ,      -0.0777319 ,      -0.0259106 ,     4.26031e-05 ,
    48 ,               0 ,           2.875 ,           0.125 ,           2.875 ,           0.125 ,               3 ,       -0.070894 ,      0.00152367 ,     0.000388926 ,      -0.0791844 ,      -0.0248711 ,     0.000145847 ,
    49 ,               0 ,               3 ,           0.125 ,           3.125 ,               0 ,           3.125 ,      -0.0673051 ,               0 ,      0.00155865 ,      -0.0757182 ,      -0.0252394 ,     0.000584493 ,
    50 ,               0 ,               3 ,           0.125 ,               3 ,           0.125 ,           3.125 ,       -0.069095 ,      0.00144504 ,      0.00190359 ,        -0.07719 ,      -0.0242849 ,     0.000713846 ,
    51 ,               0 ,           3.125 ,           0.125 ,            3.25 ,               0 ,            3.25 ,      -0.0655229 ,               0 ,      0.00292936 ,      -0.0737133 ,      -0.0245711 ,      0.00109851 ,
    52 ,               0 ,           3.125 ,           0.125 ,           3.125 ,           0.125 ,            3.25 ,      -0.0673051 ,      0.00137071 ,      0.00334076 ,      -0.0752042 ,      -0.0236973 ,      0.00125279 ,
    53 ,               0 ,            3.25 ,           0.125 ,           3.375 ,               0 ,           3.375 ,      -0.0637478 ,               0 ,      0.00422954 ,      -0.0717162 ,      -0.0239054 ,      0.00158608 ,
    54 ,               0 ,            3.25 ,           0.125 ,            3.25 ,           0.125 ,           3.375 ,      -0.0655229 ,      0.00130018 ,      0.00470455 ,      -0.0732257 ,      -0.0231084 ,      0.00176421 ,
    55 ,               0 ,           3.375 ,           0.125 ,             3.5 ,               0 ,             3.5 ,      -0.0619787 ,               0 ,      0.00546254 ,      -0.0697261 ,       -0.023242 ,      0.00204845 ,
    56 ,               0 ,           3.375 ,           0.125 ,           3.375 ,           0.125 ,             3.5 ,      -0.0637478 ,        0.001233 ,      0.00599857 ,      -0.0712538 ,      -0.0225183 ,      0.00224947 ,
    57 ,               0 ,             3.5 ,           0.125 ,           3.625 ,               0 ,           3.625 ,      -0.0602152 ,               0 ,      0.00663133 ,      -0.0677421 ,      -0.0225807 ,      0.00248675 ,
    58 ,               0 ,             3.5 ,           0.125 ,             3.5 ,           0.125 ,           3.625 ,      -0.0619787 ,      0.00116879 ,      0.00722604 ,      -0.0692878 ,      -0.0219271 ,      0.00270976 ,
    59 ,               0 ,           3.625 ,           0.125 ,            3.75 ,               0 ,            3.75 ,      -0.0584568 ,               0 ,      0.00773856 ,      -0.0657639 ,      -0.0219213 ,      0.00290196 ,
    60 ,               0 ,           3.625 ,           0.125 ,           3.625 ,           0.125 ,            3.75 ,      -0.0602152 ,      0.00110723 ,      0.00838979 ,      -0.0673269 ,       -0.021335 ,      0.00314617 ,
    61 ,               0 ,            3.75 ,           0.125 ,           3.875 ,               0 ,           3.875 ,      -0.0567029 ,               0 ,      0.00878661 ,      -0.0637908 ,      -0.0212636 ,      0.00329498 ,
    62 ,               0 ,            3.75 ,           0.125 ,            3.75 ,           0.125 ,           3.875 ,      -0.0584568 ,      0.00104805 ,      0.00949239 ,      -0.0653708 ,      -0.0207422 ,      0.00355965 ,
    63 ,               0 ,           3.875 ,           0.125 ,               4 ,               0 ,               4 ,      -0.0549534 ,               0 ,      0.00977762 ,      -0.0618226 ,      -0.0206075 ,      0.00366661 ,
    64 ,               0 ,           3.875 ,           0.125 ,           3.875 ,           0.125 ,               4 ,      -0.0567029 ,      0.00099101 ,       0.0105361 ,      -0.0634192 ,      -0.0201487 ,      0.00395105 ,
    65 ,               0 ,               4 ,           0.125 ,           4.125 ,               0 ,           4.125 ,       -0.053208 ,               0 ,       0.0107135 ,       -0.059859 ,       -0.019953 ,      0.00401757 ,
    66 ,               0 ,               4 ,           0.125 ,               4 ,           0.125 ,           4.125 ,      -0.0549534 ,     0.000935904 ,        0.011523 ,      -0.0614716 ,      -0.0195546 ,      0.00432114 ,
    67 ,               0 ,           4.125 ,           0.125 ,            4.25 ,               0 ,            4.25 ,      -0.0514665 ,               0 ,       0.0115961 ,      -0.0578998 ,      -0.0192999 ,      0.00434853 ,
    68 ,               0 ,           4.125 ,           0.125 ,           4.125 ,           0.125 ,            4.25 ,       -0.053208 ,     0.000882557 ,        0.012455 ,      -0.0595281 ,      -0.0189601 ,      0.00467063 ,
    69 ,               0 ,            4.25 ,           0.125 ,           4.375 ,               0 ,           4.375 ,      -0.0497289 ,               0 ,       0.0124269 ,       -0.055945 ,      -0.0186483 ,      0.00466009 ,
    70 ,               0 ,            4.25 ,           0.125 ,            4.25 ,           0.125 ,           4.375 ,      -0.0514665 ,     0.000830818 ,       0.0133338 ,      -0.0575883 ,      -0.0183653 ,      0.00500016 ,
    71 ,               0 ,           4.375 ,           0.125 ,             4.5 ,               0 ,             4.5 ,      -0.0479949 ,               0 ,       0.0132075 ,      -0.0539943 ,      -0.0179981 ,       0.0049528 ,
    72 ,               0 ,           4.375 ,           0.125 ,           4.375 ,           0.125 ,             4.5 ,      -0.0497289 ,     0.000780554 ,       0.0141608 ,      -0.0556522 ,      -0.0177702 ,      0.00531031 ,
    73 ,               0 ,             4.5 ,           0.125 ,           4.625 ,               0 ,           4.625 ,      -0.0462647 ,               0 ,       0.0139391 ,      -0.0520478 ,      -0.0173492 ,      0.00522717 ,
    74 ,               0 ,             4.5 ,           0.125 ,             4.5 ,           0.125 ,           4.625 ,      -0.0479949 ,     0.000731651 ,       0.0149377 ,      -0.0537199 ,       -0.017175 ,      0.00560163 ,
    75 ,               0 ,           4.625 ,           0.125 ,            4.75 ,               0 ,            4.75 ,      -0.0445382 ,               0 ,       0.0146231 ,      -0.0501055 ,      -0.0167018 ,      0.00548367 ,
    76 ,               0 ,           4.625 ,           0.125 ,           4.625 ,           0.125 ,            4.75 ,      -0.0462647 ,     0.000684007 ,       0.0156656 ,      -0.0517913 ,      -0.0165797 ,       0.0058746 ,
    77 ,               0 ,            4.75 ,           0.125 ,           4.875 ,               0 ,           4.875 ,      -0.0428155 ,               0 ,       0.0152606 ,      -0.0481674 ,      -0.0160558 ,      0.00572274 ,
    78 ,               0 ,            4.75 ,           0.125 ,            4.75 ,           0.125 ,           4.875 ,      -0.0445382 ,     0.000637531 ,       0.0163458 ,      -0.0498664 ,      -0.0159846 ,      0.00612969 ,
    79 ,               0 ,           4.875 ,           0.125 ,               5 ,               0 ,               5 ,      -0.0410966 ,               0 ,       0.0158528 ,      -0.0462336 ,      -0.0154112 ,       0.0059448 ,
    80 ,               0 ,           4.875 ,           0.125 ,           4.875 ,           0.125 ,               5 ,      -0.0428155 ,     0.000592141 ,       0.0169796 ,      -0.0479454 ,      -0.0153896 ,      0.00636734 ,
    81 ,               0 ,               5 ,           0.125 ,           5.125 ,               0 ,           5.125 ,      -0.0393816 ,               0 ,       0.0164005 ,      -0.0443042 ,      -0.0147681 ,      0.00615021 ,
    82 ,               0 ,               5 ,           0.125 ,               5 ,           0.125 ,           5.125 ,      -0.0410966 ,     0.000547761 ,       0.0175678 ,      -0.0460282 ,       -0.014795 ,      0.00658793 ,
    83 ,               0 ,           5.125 ,           0.125 ,            5.25 ,               0 ,            5.25 ,      -0.0376705 ,               0 ,       0.0169049 ,      -0.0423793 ,      -0.0141264 ,      0.00633933 ,
    84 ,               0 ,           5.125 ,           0.125 ,           5.125 ,           0.125 ,            5.25 ,      -0.0393816 ,     0.000504319 ,       0.0181116 ,      -0.0441151 ,      -0.0142007 ,      0.00679186 ,
    85 ,               0 ,            5.25 ,           0.125 ,           5.375 ,               0 ,           5.375 ,      -0.0359635 ,               0 ,       0.0173666 ,      -0.0404589 ,      -0.0134863 ,      0.00651248 ,
    86 ,               0 ,            5.25 ,           0.125 ,            5.25 ,           0.125 ,           5.375 ,      -0.0376705 ,     0.000461743 ,       0.0186119 ,      -0.0422061 ,       -0.013607 ,      0.00697945 ,
    87 ,               0 ,           5.375 ,           0.125 ,             5.5 ,               0 ,             5.5 ,      -0.0342606 ,               0 ,       0.0177866 ,      -0.0385432 ,      -0.0128477 ,      0.00666997 ,
    88 ,               0 ,           5.375 ,           0.125 ,           5.375 ,           0.125 ,             5.5 ,      -0.0359635 ,     0.000419963 ,       0.0190695 ,      -0.0403014 ,      -0.0130138 ,      0.00715105 ,
    89 ,               0 ,             5.5 ,           0.125 ,           5.625 ,               0 ,           5.625 ,       -0.032562 ,               0 ,       0.0181655 ,      -0.0366323 ,      -0.0122108 ,      0.00681206 ,
    90 ,               0 ,             5.5 ,           0.125 ,             5.5 ,           0.125 ,           5.625 ,      -0.0342606 ,     0.000378907 ,       0.0194852 ,      -0.0384011 ,      -0.0124215 ,      0.00730694 ,
    91 ,               0 ,           5.625 ,           0.125 ,            5.75 ,               0 ,            5.75 ,      -0.0308678 ,               0 ,        0.018504 ,      -0.0347263 ,      -0.0115754 ,      0.00693899 ,
    92 ,               0 ,           5.625 ,           0.125 ,           5.625 ,           0.125 ,            5.75 ,       -0.032562 ,     0.000338499 ,       0.0198597 ,      -0.0365054 ,      -0.0118299 ,      0.00744739 ,
    93 ,               0 ,            5.75 ,           0.125 ,           5.875 ,               0 ,           5.875 ,      -0.0291781 ,               0 ,       0.0188026 ,      -0.0328253 ,      -0.0109418 ,      0.00705099 ,
    94 ,               0 ,            5.75 ,           0.125 ,            5.75 ,           0.125 ,           5.875 ,      -0.0308678 ,     0.000298658 ,       0.0201937 ,      -0.0346143 ,      -0.0112394 ,      0.00757265 ,
    95 ,               0 ,           5.875 ,           0.125 ,               6 ,               0 ,               6 ,      -0.0274929 ,               0 ,       0.0190619 ,      -0.0309295 ,      -0.0103098 ,      0.00714823 ,
    96 ,               0 ,           5.875 ,           0.125 ,           5.875 ,           0.125 ,               6 ,      -0.0291781 ,     0.000259296 ,       0.0204878 ,      -0.0327281 ,      -0.0106501 ,      0.00768293 ,
    97 ,               0 ,               6 ,           0.125 ,           6.125 ,               0 ,           6.125 ,      -0.0258124 ,               0 ,       0.0192822 ,       -0.029039 ,     -0.00967966 ,      0.00723084 ,
    98 ,               0 ,               6 ,           0.125 ,               6 ,           0.125 ,           6.125 ,      -0.0274929 ,     0.000220318 ,       0.0207424 ,      -0.0308469 ,       -0.010062 ,       0.0077784 ,
    99 ,               0 ,           6.125 ,           0.125 ,            6.25 ,               0 ,            6.25 ,      -0.0241368 ,               0 ,       0.0194639 ,      -0.0271539 ,     -0.00905128 ,      0.00729895 ,
   100 ,               0 ,           6.125 ,           0.125 ,           6.125 ,           0.125 ,            6.25 ,      -0.0258124 ,     0.000181617 ,       0.0209579 ,      -0.0289709 ,     -0.00947534 ,      0.00785922 ,
   101 ,               0 ,            6.25 ,           0.125 ,           6.375 ,               0 ,           6.375 ,       -0.022466 ,               0 ,       0.0196069 ,      -0.0252743 ,     -0.00842474 ,       0.0073526 ,
   102 ,               0 ,            6.25 ,           0.125 ,            6.25 ,           0.125 ,           6.375 ,      -0.0241368 ,     0.000143074 ,       0.0211346 ,      -0.0271002 ,     -0.00889032 ,      0.00792549 ,
   103 ,               0 ,           6.375 ,           0.125 ,             6.5 ,               0 ,             6.5 ,      -0.0208003 ,               0 ,       0.0197115 ,      -0.0234003 ,      -0.0078001 ,      0.00739181 ,
   104 ,               0 ,           6.375 ,           0.125 ,           6.375 ,           0.125 ,             6.5 ,       -0.022466 ,     0.000104558 ,       0.0212727 ,       -0.025235 ,     -0.00830712 ,      0.00797725 ,
   105 ,               0 ,             6.5 ,           0.125 ,           6.625 ,               0 ,           6.625 ,      -0.0191397 ,               0 ,       0.0197774 ,      -0.0215322 ,     -0.00717739 ,      0.00741653 ,
   106 ,               0 ,             6.5 ,           0.125 ,             6.5 ,           0.125 ,           6.625 ,      -0.0208003 ,     6.59219e-05 ,       0.0213721 ,      -0.0233756 ,     -0.00772594 ,      0.00801452 ,
   107 ,               0 ,           6.625 ,           0.125 ,            6.75 ,               0 ,            6.75 ,      -0.0174845 ,               0 ,       0.0198044 ,        -0.01967 ,     -0.00655667 ,      0.00742666 ,
   108 ,               0 ,           6.625 ,           0.125 ,           6.625 ,           0.125 ,            6.75 ,      -0.0191397 ,     2.69991e-05 ,       0.0214327 ,      -0.0215221 ,     -0.00714701 ,      0.00803725 ,
   109 ,               0 ,            6.75 ,           0.125 ,           6.875 ,               0 ,           6.875 ,      -0.0158347 ,               0 ,        0.019792 ,       -0.017814 ,       -0.005938 ,      0.00742201 ,
   110 ,               0 ,            6.75 ,           0.125 ,            6.75 ,           0.125 ,           6.875 ,      -0.0174845 ,    -1.23966e-05 ,       0.0214542 ,      -0.0196747 ,     -0.00657061 ,      0.00804533 ,
   111 ,               0 ,           6.875 ,           0.125 ,               7 ,               0 ,               7 ,      -0.0141906 ,               0 ,       0.0197395 ,      -0.0159644 ,     -0.00532146 ,      0.00740233 ,
   112 ,               0 ,           6.875 ,           0.125 ,           6.875 ,           0.125 ,               7 ,      -0.0158347 ,    -5.24755e-05 ,       0.0214361 ,      -0.0178337 ,     -0.00599704 ,      0.00803855 ,
   113 ,               0 ,               7 ,           0.125 ,           7.125 ,               0 ,           7.125 ,      -0.0125524 ,               0 ,       0.0196461 ,      -0.0141214 ,     -0.00470714 ,      0.00736728 ,
   114 ,               0 ,               7 ,           0.125 ,               7 ,           0.125 ,           7.125 ,      -0.0141906 ,    -9.34753e-05 ,       0.0213777 ,      -0.0159995 ,     -0.00542662 ,      0.00801666 ,
   115 ,               0 ,           7.125 ,           0.125 ,            7.25 ,               0 ,            7.25 ,      -0.0109204 ,               0 ,       0.0195104 ,      -0.0122854 ,     -0.00409514 ,       0.0073164 ,
   116 ,               0 ,           7.125 ,           0.125 ,           7.125 ,           0.125 ,            7.25 ,      -0.0125524 ,    -0.000135666 ,       0.0212781 ,      -0.0141723 ,     -0.00485976 ,      0.00797928 ,
   117 ,               0 ,            7.25 ,           0.125 ,           7.375 ,               0 ,           7.375 ,     -0.00929492 ,               0 ,       0.0193311 ,      -0.0104568 ,     -0.00348559 ,      0.00724915 ,
   118 ,               0 ,            7.25 ,           0.125 ,            7.25 ,           0.125 ,           7.375 ,      -0.0109204 ,    -0.000179354 ,       0.0211359 ,      -0.0123527 ,     -0.00429691 ,      0.00792595 ,
   119 ,               0 ,           7.375 ,           0.125 ,             7.5 ,               0 ,             7.5 ,     -0.00767642 ,               0 ,       0.0191062 ,     -0.00863597 ,     -0.00287865 ,      0.00716481 ,
   120 ,               0 ,           7.375 ,           0.125 ,           7.375 ,           0.125 ,             7.5 ,     -0.00929492 ,     -0.00022489 ,       0.0209496 ,      -0.0105411 ,     -0.00373859 ,      0.00785608 ,
   121 ,               0 ,             7.5 ,           0.125 ,           7.625 ,               0 ,           7.625 ,     -0.00606542 ,               0 ,       0.0188335 ,     -0.00682359 ,     -0.00227453 ,      0.00706256 ,
   122 ,               0 ,             7.5 ,           0.125 ,             7.5 ,           0.125 ,           7.625 ,     -0.00767642 ,    -0.000272678 ,       0.0207172 ,     -0.00873822 ,     -0.00318542 ,      0.00776894 ,
   123 ,               0 ,           7.625 ,           0.125 ,            7.75 ,               0 ,            7.75 ,     -0.00446257 ,               0 ,       0.0185103 ,     -0.00502039 ,     -0.00167346 ,      0.00694136 ,
   124 ,               0 ,           7.625 ,           0.125 ,           7.625 ,           0.125 ,            7.75 ,     -0.00606542 ,    -0.000323185 ,       0.0204363 ,     -0.00694479 ,     -0.00263811 ,      0.00766363 ,
   125 ,               0 ,            7.75 ,           0.125 ,           7.875 ,               0 ,           7.875 ,      -0.0028687 ,               0 ,       0.0181333 ,     -0.00322729 ,     -0.00107576 ,      0.00680001 ,
   126 ,               0 ,            7.75 ,           0.125 ,            7.75 ,           0.125 ,           7.875 ,     -0.00446257 ,    -0.000376955 ,       0.0201042 ,     -0.00516175 ,     -0.00209754 ,      0.00753907 ,
   127 ,               0 ,           7.875 ,           0.125 ,               8 ,               0 ,               8 ,     -0.00128481 ,               0 ,       0.0176987 ,     -0.00144541 ,    -0.000481802 ,      0.00663702 ,
   128 ,               0 ,           7.875 ,           0.125 ,           7.875 ,           0.125 ,               8 ,      -0.0028687 ,    -0.000434627 ,       0.0197172 ,     -0.00339027 ,     -0.00156472 ,      0.00739397 ,
   129 ,               0 ,               8 ,           0.125 ,           8.125 ,               0 ,           8.125 ,     0.000287849 ,               0 ,       0.0172018 ,      0.00032383 ,     0.000107943 ,      0.00645066 ,
   130 ,               0 ,               8 ,           0.125 ,               8 ,           0.125 ,           8.125 ,     -0.00128481 ,    -0.000496962 ,       0.0192714 ,     -0.00163177 ,     -0.00104088 ,      0.00722677 ,
   131 ,               0 ,           8.125 ,           0.125 ,            8.25 ,               0 ,            8.25 ,      0.00184771 ,               0 ,       0.0166369 ,      0.00207867 ,     0.000692891 ,      0.00623883 ,
   132 ,               0 ,           8.125 ,           0.125 ,           8.125 ,           0.125 ,            8.25 ,     0.000287849 ,    -0.000564872 ,       0.0187616 ,     0.000112004 ,    -0.000527538 ,      0.00703561 ,
   133 ,               0 ,            8.25 ,           0.125 ,           8.375 ,               0 ,           8.375 ,      0.00339284 ,               0 ,       0.0159974 ,      0.00381695 ,      0.00127231 ,      0.00599903 ,
   134 ,               0 ,            8.25 ,           0.125 ,            8.25 ,           0.125 ,           8.375 ,      0.00184771 ,     -0.00063947 ,        0.018182 ,      0.00183887 ,    -2.65126e-05 ,      0.00681826 ,
   135 ,               0 ,           8.375 ,           0.125 ,             8.5 ,               0 ,             8.5 ,      0.00492084 ,               0 ,       0.0152753 ,      0.00553594 ,      0.00184531 ,      0.00572823 ,
   136 ,               0 ,           8.375 ,           0.125 ,           8.375 ,           0.125 ,             8.5 ,      0.00339284 ,    -0.000722129 ,       0.0175254 ,      0.00354615 ,     0.000459919 ,      0.00657203 ,
   137 ,               0 ,             8.5 ,           0.125 ,           8.625 ,               0 ,           8.625 ,      0.00642869 ,               0 ,       0.0144607 ,      0.00723227 ,      0.00241075 ,      0.00542276 ,
   138 ,               0 ,             8.5 ,           0.125 ,             8.5 ,           0.125 ,           8.625 ,      0.00492084 ,    -0.000814582 ,       0.0167831 ,      0.00523047 ,     0.000928907 ,      0.00629368 ,
   139 ,               0 ,           8.625 ,           0.125 ,            8.75 ,               0 ,            8.75 ,      0.00791264 ,               0 ,       0.0135416 ,      0.00890172 ,      0.00296724 ,      0.00507812 ,
   140 ,               0 ,           8.625 ,           0.125 ,           8.625 ,           0.125 ,            8.75 ,      0.00642869 ,    -0.000919055 ,       0.0159447 ,      0.00688762 ,      0.00137682 ,      0.00597925 ,
